RN,CC AB,STD AB,F1,M,B1,B2,B3,Mo,Bi,Ti,BiC A,STD A,BiC B,STD B,inA,OutA,inB,OutB,Mean Connectivity,Order,BiSt,MoSt,B:M,inTS,InABR,BCABR
RN005,-0.7198309949553735,0.0075665701603869,0.8010429582087375,0.8377110694183865,0.505266237565828,0.007899356348741955,0.48683440608543005,9594,3418,137110,0.4542353923132287,0.002350606776742,0.5352361725198753,0.004030482537905,4,2,3,5,E:4N,15N,0.17687423187218354,0.8231257681278165,0.6031509622006412,7,0.41503749927884376,-0.23673550020412645
RN006,-0.6300508965583073,0.0036124810870394,0.7568313318243195,0.7992265549468257,0.4691895512391159,0.01172136637642331,0.5190890823844608,9309,2986,153301,0.3826128377249522,0.0027517062120318,0.5138771919933737,0.0037635956855964,3,4,3,4,E:4N,15N,0.15846623685103495,0.841533763148965,0.587054507054426,6,0.0,-0.425538339831361
RN007,-0.2918481504310115,0.0111697551857861,0.5971362719190861,0.6212956835061402,0.21553352219074598,0.07719546742209632,0.7072710103871577,13599,4236,118447,0.364869790610088,0.0068430931448273,0.4082086185120888,0.0022690790000847,7,6,4,4,E:4N,15N,0.09752189703054903,0.902478102969451,0.34690973704248484,11,0.8073549220576041,-0.16192493437658492
RN008,-0.5593903387442286,0.0065186652356909,0.7062366652636468,0.7403179779861394,0.3510313216195569,0.019098548510313215,0.6298701298701299,12265,2618,137798,0.392998383155877,0.0071629227974388,0.4080795282788281,0.0052789923584829,3,4,6,7,E:4N,15N,0.09190919091909192,0.9080908090809081,0.47416290304668124,9,-1.0,-0.05432696108968127
RN009,-0.437559115153289,0.0118946978095707,0.6606443367414686,0.6895358125499246,0.3075753737015455,0.04737775525715734,0.6450468710412972,11267,3947,120496,0.3867424072337345,0.0054366860155629,0.3710620179750394,0.0003873146230832,6,3,5,6,E:4N,15N,0.13514416119336525,0.8648558388066347,0.4460614925338284,11,0.2630344058337938,0.059712634196091574
RN010,-0.6566059934537133,0.0031251683946847,0.7954700195179519,0.8695514845230575,0.6368773545416492,0.004395144411887819,0.35872750104646295,9498,4778,132186,0.4709908783937526,0.0049859644542518,0.4917883063858099,0.0020595561001164,5,5,5,3,E:4N,15N,0.26924438152539376,0.7307556184746062,0.7324205246926484,10,0.0,-0.06233831165438998
RN011,-0.5830925926994912,0.0091634463300495,0.7167105171249621,0.7541291905151267,0.3830673143650243,0.022900763358778626,0.594031922276197,12230,2882,128847,0.3916966848185991,0.0041040262333962,0.3210473040292165,0.0084479473731831,3,3,6,3,E:4N,15N,0.10690423162583519,0.8930957683741648,0.5079598020908866,9,-1.0,0.28695103405417643
RN012,-0.6577967559842973,0.0057565826784247,0.7705682542500061,0.809406912804399,0.4683665644171779,0.012269938650306749,0.5193634969325154,10184,5216,123941,0.4863956534479718,0.0042022230475756,0.5366405174991739,0.0059011184501845,3,4,2,3,E:4N,15N,0.22861688190155344,0.7713831180984466,0.5786540206265365,5,0.5849625007211562,-0.1418256486924582
RN013,-0.8336560806823314,0.0042614391523547,0.7926061416159556,0.9094414143313899,0.5173020527859238,0.0,0.4826979472140763,10634,3410,113716,0.8436441646795267,0.0053928751441186,0.4468038146019213,0.0041074469880199,1,4,4,3,E:4N,15N,0.15426322693484915,0.8457367730651508,0.5688129489531086,5,-2.0,0.9169931191066859
RN014,-0.7720862383568692,0.0030969967955155,0.7984045447069095,0.9421808960270499,0.5973926380368099,0.0007668711656441718,0.401840490797546,11830,1304,158074,0.4498240285299489,0.0059545756789562,0.4924239358578677,0.0067498486260229,4,4,4,4,E:4N,15N,0.06532494758909853,0.9346750524109014,0.6340530152499068,8,0.0,-0.13054016187226974
RN015,-0.6981574186904216,0.0037752512808383,0.8018495293286627,0.843859649122807,0.6423562412342216,0.005890603085553997,0.3517531556802244,11970,3565,138738,0.4221077665323873,0.0070603828088417,0.463541605346381,0.0036130594209496,4,4,4,4,E:4N,15N,0.18481155677507868,0.8151884432249213,0.7612121777619675,8,0.0,-0.1350874600112377
RN016,-0.1805919063842288,0.0128372557545668,0.549397447782095,0.49154228855721394,0.1354998622968879,0.13357201872762325,0.7309281189754888,10050,3631,152103,0.3788846685400353,0.0027555145372542,0.4244655468900964,0.0072684219499756,3,5,4,6,E:4N,15N,0.09057437407952872,0.9094256259204713,0.2756626753205918,7,-0.4150374992788438,-0.16388869476749388
RN017,-0.2352801735549647,0.0036592428346368,0.5891006434500712,0.579312257348863,0.21142369991474852,0.08056265984654731,0.7080136402387042,10818,2346,162872,0.3307248173556104,0.0014490825152858,0.3407406769075184,0.006100482903007,5,6,5,4,E:4N,15N,0.0733402336241313,0.9266597663758687,0.3649563723755783,10,0.0,-0.04304287522070296
RN018,-0.5000884897691344,0.0029370789136473,0.6971781273191304,0.6388688946015424,0.33556338028169014,0.038028169014084505,0.6264084507042254,9725,2840,165741,0.3511780523288281,0.0021783693240144,0.451661695890558,0.0004741649435275,5,4,4,3,E:4N,15N,0.13298911526653642,0.8670108847334635,0.5252460764911374,9,0.32192809488736235,-0.36303988502739243
RN019,-0.3514691484564398,0.01122728672468,0.6100497359984914,0.6182284432097447,0.23587223587223588,0.04791154791154791,0.7162162162162162,9359,2442,169696,0.3426373181899287,0.0073771875658228,0.3891460979355391,0.0034134364092978,6,4,3,4,E:4N,15N,0.09053756680289217,0.9094624331971078,0.381529252597348,9,1.0,-0.18362960047153082
RN020,-0.4852149473220651,0.005861288450165,0.6731160807895261,0.5046963739624291,0.2727557574808084,0.118439605201316,0.6088046373178756,9156,6383,115411,0.3623462033580424,0.0072853728779237,0.5028624329288703,0.0054524291337831,3,4,6,3,E:4N,15N,0.27365608299276956,0.7263439170072304,0.5404353420242981,9,-1.0,-0.472795000877116
RN021,-0.4762675167858665,0.0049011990730656,0.6879448485084205,0.7799530148786218,0.36499102333931777,0.01526032315978456,0.6197486535008977,10216,5570,102844,0.4286885197567033,2.540571598540092e-05,0.4257946824853457,0.0038081082527786,6,4,4,3,E:4N,15N,0.20327967203279673,0.7967203279672033,0.46796539839790036,10,0.5849625007211562,0.009771849536639248
RN022,-0.4262800201541849,0.0128602038766895,0.6538007519892739,0.6261018287067491,0.24065484311050478,0.048021828103683495,0.7113233287858117,7601,3665,137236,0.4103736961773621,0.002326451919669,0.3938758994701474,0.0033496285652959,4,5,5,5,E:4N,15N,0.15635525616025528,0.8436447438397447,0.38437013290248934,9,-0.3219280948873623,0.05919711729301719
RN023,-0.844286399870454,0.0006094056278798,0.8165239878723025,0.9310678827992575,0.6120201384518565,0.0,0.3879798615481435,12389,3178,112140,0.8233177439106375,0.0028104636132243,0.5214023474858186,0.0044846200918782,1,6,7,4,E:4N,15N,0.14428783382789317,0.8557121661721068,0.6573313823389727,8,-2.807354922057604,0.659052240709633
RN024,-0.4529032931225802,0.0020913849738754,0.711050618964288,0.9269919031094781,0.5081240768094535,0.009847365829640572,0.48202855736090594,14697,6093,77145,0.3723356728759295,0.0019839678802757,0.5341956388301763,0.0052330955588843,3,3,4,6,E:4N,15N,0.18516746411483254,0.8148325358851675,0.5481429504454299,7,-0.4150374992788438,-0.5207643527885234
RN025,-0.2828408961033387,0.0139514446833913,0.5863342566943675,0.629186798787978,0.17546403712296985,0.0849767981438515,0.7395591647331786,12211,3448,122379,0.3436370213862691,0.0083296337667167,0.3781722140985879,0.0074898185349895,8,3,4,3,E:4N,15N,0.07299710424710425,0.9270028957528957,0.27887431437050436,12,1.0,-0.13815789417806382
RN026,-0.6221663780762986,0.0023095296241857,0.7626367393242038,0.8432971883696382,0.5505520675470881,0.0077938947824204375,0.44165403767049144,10421,4619,123410,0.4512190770752617,0.0060354863142378,0.4192463807880648,0.008871965750128,5,2,4,4,E:4N,15N,0.2244285588209337,0.7755714411790663,0.6528565197892814,9,0.32192809488736235,0.10602973513234615
RN027,-0.2612150408917341,0.012860180273002,0.6030877132959842,0.606917951994159,0.2892768079800499,0.05236907730673317,0.6583541147132169,10957,3208,140298,0.3923268976968423,0.0044619836538574,0.3948416429626371,0.0026090834168218,3,4,4,3,E:4N,15N,0.12245975191343363,0.8775402480865664,0.4766324789529935,7,-0.4150374992788438,-0.009217906151338447
RN028,-0.0898392699098888,0.0030827626305042,0.512669046846262,0.4023964053919121,0.11558538404175989,0.17464578672632364,0.7097688292319165,12018,6705,92430,0.3190608232907674,0.0069578915162001,0.4935082964625916,0.0034093175435814,4,6,5,6,E:4N,15N,0.13812154696132597,0.861878453038674,0.28724258590030405,9,-0.3219280948873623,-0.6292428638622537
RN029,-0.4026104890855118,0.0050109447460161,0.6157925651000655,0.6077865179727173,0.28636176349402553,0.12051915945611867,0.5931190770498558,10043,4854,117473,0.3430459475477969,0.0042173170516458,0.5487583546846232,0.0050875436843895,3,3,5,5,E:4N,15N,0.18548171870829996,0.8145182812917,0.47115517542111707,8,-0.7369655941662062,-0.6777691756202426
RN030,-0.8095992608120559,0.0047153154264948,0.8739498196972436,0.9471226653205452,0.7509544787077826,0.001762114537444934,0.2472834067547724,15848,3405,105101,0.5541350021348576,0.0062002886441632,0.478211377317065,0.0091263255630488,4,3,5,3,E:4N,15N,0.1455570103034098,0.8544429896965902,0.7928798520027275,9,-0.3219280948873623,0.21258904407668264
RN031,-0.384611290075487,0.0126472319377082,0.6487712858162537,0.6503584229390681,0.27677754043332314,0.054623130912419895,0.668599328654257,11160,3277,137298,0.3565223237726644,0.0014986579721883,0.4839019919264721,0.0020938673746638,5,3,3,4,E:4N,15N,0.11108389467238212,0.8889161053276179,0.4255769290763139,8,0.7369655941662062,-0.44072246355106254
RN032,-0.2354673879382842,0.005327718408279,0.5957317455343153,0.6047107987463197,0.21934908604547482,0.04235399019170753,0.7382969237628176,10529,2243,159550,0.35849010563167,0.0013854553229627,0.3471258121217811,0.0050562060704204,4,3,6,5,E:4N,15N,0.07173057296982067,0.9282694270301793,0.36273386633780497,10,-0.5849625007211563,0.04647465360671038
RN033,-0.3831021795222245,0.0026750076590079,0.6282255077473918,0.6759988044236326,0.30372123037212306,0.06926220692622069,0.6270165627016563,10037,4649,129592,0.3768746259372674,0.005227340010165,0.4648777463708587,0.0039270389029628,6,4,2,4,E:4N,15N,0.1722581432231304,0.8277418567768696,0.4492925555261605,8,1.584962500721156,-0.30276670082856233
RN034,-0.384115721911951,0.0048800912840801,0.6505916962453039,0.6820844099913868,0.35406464250734576,0.031341821743388835,0.6145935357492655,11610,4084,134951,0.363327018745986,0.0030099322891067,0.3001383025258633,0.0109058545006621,4,6,5,6,E:4N,15N,0.15440469834490123,0.8455953016550988,0.5190921201553585,9,-0.3219280948873623,0.27564121346853504
RN035,-0.6913923388534102,0.0020090015112394,0.7959633103050843,0.8483836101012087,0.5572195535461995,0.00734670810963549,0.43543373834416504,10177,3539,145763,0.4168471626471238,0.0053441644529079,0.4814282920149755,0.0015196776166585,7,5,3,2,E:4N,15N,0.18593249104280596,0.814067508957194,0.6568014126059383,10,1.222392421336448,-0.20780241161590346
RN036,-0.6593636411874737,0.0046149122164785,0.7981357818586533,0.9021630008213927,0.7134943837513463,0.0036928758270503154,0.2828127404216033,10957,6499,115008,0.4988664577124631,0.0056945356636519,0.4833797167391969,0.0029843727158605,6,4,5,6,E:4N,15N,0.3193086351742184,0.6806913648257815,0.7908708105982298,11,0.2630344058337938,0.045496733154656355
RN037,-0.5452386532042038,0.0012422959775914,0.7114187902929084,0.770541298253181,0.3947635993899339,0.03126588713777326,0.5739705134722929,9274,3934,125022,0.3624243325039172,0.0027248237891913,0.3810212456261752,0.0031967849454327,3,7,4,3,E:4N,15N,0.178526267387056,0.821473732612944,0.5123198461715991,7,-0.4150374992788438,-0.07219162565768694
RN038,-0.6192158822780974,0.0057032763003738,0.7382188544207492,0.7543549905838042,0.3868859846777828,0.027715187021180712,0.5853988283010365,8496,4438,130781,0.4017972799866585,0.0059184686167524,0.3789714024484763,0.0051700796387592,7,4,5,4,E:4N,15N,0.2112970711297071,0.7887029288702929,0.5128699213328822,12,0.48542682717024166,0.08437881228329756
RN039,-0.6549310431725549,0.0014197855141122,0.740201062504766,0.7428625808907499,0.378140149845747,0.008373732921992068,0.6134861172322609,10508,2269,157364,0.5128706054481157,0.0032447974799419,0.3944210237497139,0.0034445276945489,2,2,3,4,E:4N,15N,0.09903047091412742,0.9009695290858726,0.5090310907736497,5,-0.5849625007211563,0.3788584339137158
RN040,-0.0167414174549608,0.0067260233144884,0.474344807263753,0.38351498637602177,0.1602402022756005,0.20353982300884957,0.6362199747155499,14680,3164,108594,0.3910908507609401,0.0021430602272692,0.3228083630591918,0.0127624191620606,8,5,2,5,E:4N,15N,0.08261365488023464,0.9173863451197654,0.41781992351790687,10,2.0,0.2768258305561034
RN041,-0.1625293361365524,0.0067268937252858,0.552332805268226,0.5288910349267665,0.16407599309153714,0.1344271732872769,0.701496833621186,12426,3474,128772,0.3543834452925374,0.0020104221547713,0.3629902875259339,0.0045453586076291,4,4,4,5,E:4N,15N,0.0798095771492579,0.920190422850742,0.31022645924458925,8,0.0,-0.03461973552172081
RN042,-0.5400407357807439,0.0045627772470951,0.7044500351893348,0.7277794516420608,0.3577512776831346,0.016695059625212946,0.6255536626916525,13276,2935,123617,0.4227780468007309,0.0036062735521741,0.3895763009740129,0.00336036730405,6,5,3,4,E:4N,15N,0.09802091112770725,0.9019790888722927,0.4915655105072754,9,1.0,0.1179945483145193
RN043,-0.5973209674394923,0.0056653537572866,0.7097718586652189,0.8018338190347573,0.4761311747613117,0.009962640099626401,0.5139061851390618,14069,4818,93933,0.3750022919635241,0.0072873467136982,0.3766089940864101,0.005122039034051,3,3,7,6,E:4N,15N,0.16898710865561695,0.831012891344383,0.5938028098321864,10,-1.222392421336448,-0.0061680412700096795
RN044,-0.4500784561399904,0.0064186326575032,0.6640490936985056,0.6439324116743471,0.29084380610412924,0.03171753441053261,0.6774386594853381,9765,1671,175990,0.3338889484431552,0.0028992657230835,0.4068603476248773,0.0015636288213728,5,3,3,5,E:4N,15N,0.07174490699734277,0.9282550930026572,0.4516682198802198,8,0.7369655941662062,-0.2851653413265645
RN045,-0.8293806912532998,0.0011537739916216,0.8840645979257166,0.9027767094838859,0.866642958748222,0.0,0.13335704125177808,13001,2812,144339,0.7911066107920237,0.0035691663158073,0.6084503144657845,0.0045068585410414,1,4,2,3,E:4N,15N,0.1719345280090306,0.8280654719909694,0.9599748748986652,3,-1.0,0.37873266918917636
RN046,-0.7272364238735533,0.0037670555433534,0.7806006339013067,0.8198629571534715,0.4422690763052209,0.01430722891566265,0.5434236947791165,12113,3984,120839,0.7031846027272216,0.0045683177726087,0.4363076726316534,0.0039321121079121,2,4,6,3,E:4N,15N,0.1506884460788506,0.8493115539211494,0.539442686666513,8,-1.5849625007211563,0.6885576366105063
RN047,-0.4518770336840456,0.0091437524759719,0.6753328980431729,0.755953552450305,0.39124449339207046,0.018997797356828192,0.5897577092511013,15243,3632,101082,0.281528631815984,0.0029530420584137,0.4219248067138488,0.0060651501772306,7,3,4,3,E:4N,15N,0.10978059332509271,0.8902194066749073,0.5175509687386384,11,0.8073549220576041,-0.5837042584239951
RN048,-0.5618711730695912,0.009606329477299,0.7028265535271842,0.8056356365665396,0.4585283654746302,0.022842164388691258,0.5186294701366785,10753,5341,120677,0.3855396409732178,0.0071165139979335,0.5152050893831747,0.0038492382833236,5,5,2,8,E:4N,15N,0.22039236861051115,0.7796076313894889,0.5691510462828926,7,1.3219280948873624,-0.41826764011392054
RN049,-0.6876850001812592,0.0041162145620806,0.7909204955308139,0.8740069165342556,0.5540868032606301,0.007270323859881031,0.4386428728794889,10699,4539,127540,0.4240793521001842,0.0009094684943782,0.4659011070713969,0.0020570563707582,5,4,4,4,E:4N,15N,0.21195010955671667,0.7880498904432833,0.6339615771666647,9,0.32192809488736235,-0.13568951696884363
RN050,-0.8208704683547808,0.0006143101006746,0.863548301400219,0.9248879992374416,0.7197586726998492,0.0015082956259426848,0.27873303167420815,10491,3315,154333,0.4369361772994942,0.0038075248546181,0.5064096890290627,0.0021661830726026,6,5,3,5,E:4N,15N,0.1973695094714203,0.8026304905285797,0.778211711356706,9,1.0,-0.21288244528590403
RN051,-0.6107642084469279,0.0028306475589239,0.7299524917896885,0.8208820882088209,0.4630429260858522,0.012446024892049785,0.524511049022098,11110,3937,125452,0.3591065485757017,0.0019250416987405,0.327825235909609,0.0039271559328759,6,5,5,5,E:4N,15N,0.1665905144841451,0.8334094855158549,0.5640797049137958,11,0.2630344058337938,0.13148504482497886
RN052,-0.5924808083642649,0.0020697782040213,0.7248362478216454,0.7192602616147947,0.2858384013900956,0.034462785983203015,0.6796988126267014,11085,3453,133128,0.4124137775983428,0.0062247628514622,0.3948541738539868,0.0029974360578391,4,4,3,3,E:4N,15N,0.11015625,0.88984375,0.39740608044766207,7,0.41503749927884376,0.06277258931664496
RN053,-0.643530923110225,0.0030484430231175,0.7594982639877056,0.791709077449801,0.44840157038698825,0.01065619742007852,0.5409422321929332,10807,3566,140552,0.4482672763817488,0.0027100785443897,0.3297535034589961,0.0036110994790086,6,4,5,7,E:4N,15N,0.15745937961595274,0.8425406203840473,0.5663716422594883,11,0.2630344058337938,0.44297119870926716
RN054,-0.4478749462736179,0.0019271758519556,0.6581538759564782,0.6814976902504255,0.2870548091277458,0.057368308807848156,0.655576882064406,8226,4689,123892,0.301136164439371,0.0070822440745145,0.3816300803644414,0.0009227125395473,6,6,3,3,E:4N,15N,0.19361334867663982,0.8063866513233602,0.42121171243040256,9,1.0,-0.3417589136197468
RN055,-0.5767385857068488,0.0126846919498597,0.7384828750602991,0.8146107784431138,0.43498716852010266,0.009837467921300257,0.5551753635585971,12525,2338,149256,0.3639379593525859,0.0076918595969324,0.4553668718552375,0.0069805421534594,5,4,4,4,E:4N,15N,0.09064171122994652,0.9093582887700534,0.5339816020498173,9,0.32192809488736235,-0.3233368039873358
RN056,-0.8169621418782747,0.001691828808952,0.7809655245627538,0.8850548446069469,0.607125185551707,0.0,0.3928748144482929,13128,2021,150716,0.7634396168427915,0.0052756518262343,0.3794260601764018,0.0018320271994193,1,6,6,6,E:4N,15N,0.09551611396543672,0.9044838860345633,0.6859746480697831,7,-2.584962500721156,1.0086952826575677
RN057,-0.3228901476021482,0.0047413414189551,0.6200955896850163,0.6393535049802669,0.17578409919766594,0.041940189642596645,0.7822757111597374,10642,2742,147087,0.3035365016958264,0.0032175711808397,0.3120859675344281,0.0051205818847935,6,4,8,5,E:4N,15N,0.0661542684600604,0.9338457315399397,0.27494038560575557,14,-0.4150374992788438,-0.04007347235579916
